txn_id,date_id,account_id,txn_direction,source_type,source_id,amount,other_type
999,20231208,1,INFLOW,INVOICE,500,38660.22,
1000,20240103,1,INFLOW,INVOICE,501,36434.23,
1001,20240104,1,INFLOW,INVOICE,502,17979.35,
1002,20240105,1,INFLOW,INVOICE,503,16419.56,
1003,20231207,1,INFLOW,INVOICE,504,3447.32,
1004,20231223,1,INFLOW,INVOICE,505,33388.01,
1005,20231211,1,INFLOW,INVOICE,506,7080.18,
1006,20231219,1,INFLOW,INVOICE,507,15351.56,
1007,20240112,1,INFLOW,INVOICE,508,7478.52,
1008,20231221,1,INFLOW,INVOICE,509,3212.53,
1009,20231230,1,INFLOW,INVOICE,510,22204.89,
1010,20240102,1,INFLOW,INVOICE,511,1249.12,
1011,20231226,1,INFLOW,INVOICE,512,30876.87,
1012,20240119,1,INFLOW,INVOICE,513,8544.25,
1013,20240105,1,INFLOW,INVOICE,514,3.01,
1014,20231222,1,INFLOW,INVOICE,515,16002.18,
1015,20240109,1,INFLOW,INVOICE,516,1072.95,
1016,20231226,1,INFLOW,INVOICE,517,7226.75,
1017,20240126,1,INFLOW,INVOICE,518,27447.11,
1018,20231228,1,INFLOW,INVOICE,519,1447.61,
1019,20240113,1,INFLOW,INVOICE,520,40884.49,
1020,20231201,1,OUTFLOW,BILL,500,47.47,
1021,20231204,1,OUTFLOW,BILL,501,1983.09,
1022,20231220,1,OUTFLOW,BILL,502,13553.53,
1023,20231206,1,OUTFLOW,BILL,503,11917.85,
1024,20231222,1,OUTFLOW,BILL,504,36725.06,
1025,20231208,1,OUTFLOW,BILL,505,15540.44,
1026,20231218,1,OUTFLOW,BILL,506,32692.05,
1027,20240111,1,OUTFLOW,BILL,507,13163.18,
1028,20231228,1,OUTFLOW,BILL,508,3842.05,
1029,20240113,1,OUTFLOW,BILL,509,1208.75,
1030,20240114,1,OUTFLOW,BILL,510,16528.4,
1031,20231218,1,OUTFLOW,BILL,511,11217.34,
1032,20240103,1,OUTFLOW,BILL,512,536.15,
1033,20231220,1,OUTFLOW,BILL,513,4845.94,
1034,20240120,1,OUTFLOW,BILL,514,34109.94,
1035,20231229,1,OUTFLOW,BILL,515,7533.82,
1036,20240101,1,OUTFLOW,BILL,516,6154.71,
1037,20231226,1,OUTFLOW,BILL,517,6643.43,
1038,20240103,1,OUTFLOW,BILL,518,2543.76,
1039,20240112,1,OUTFLOW,BILL,519,4993.8,
1040,20240105,1,OUTFLOW,BILL,520,5012.84,
1041,20240131,1,INFLOW,INVOICE,521,47194.34,
1042,20240117,1,INFLOW,INVOICE,522,10434.96,
1043,20240202,1,INFLOW,INVOICE,523,16135.03,
1044,20240203,1,INFLOW,INVOICE,524,5328.55,
1045,20240120,1,INFLOW,INVOICE,525,21201.7,
1046,20240207,1,INFLOW,INVOICE,526,21134.37,
1047,20240109,1,INFLOW,INVOICE,527,10502.22,
1048,20240125,1,INFLOW,INVOICE,528,53179.92,
1049,20240210,1,INFLOW,INVOICE,529,1912.63,
1050,20240112,1,INFLOW,INVOICE,530,243.68,
1051,20240115,1,INFLOW,INVOICE,531,20961.94,
1052,20240123,1,INFLOW,INVOICE,532,23464.02,
1053,20240117,1,INFLOW,INVOICE,533,1825.79,
1054,20240217,1,INFLOW,INVOICE,534,4400.6,
1055,20240218,1,INFLOW,INVOICE,535,252.45,
1056,20240221,1,INFLOW,INVOICE,536,4949.23,
1057,20240222,1,INFLOW,INVOICE,537,21148.21,
1058,20240208,1,INFLOW,INVOICE,538,10403.23,
1059,20240224,1,INFLOW,INVOICE,539,6099.66,
1060,20240202,1,INFLOW,INVOICE,540,6626.32,
1061,20240213,1,INFLOW,INVOICE,541,19.31,
1062,20240206,1,INFLOW,INVOICE,542,5080.8,
1063,20240131,1,INFLOW,INVOICE,543,14823.05,
1064,20240101,1,OUTFLOW,BILL,521,3599.19,
1065,20240117,1,OUTFLOW,BILL,522,3071.6,
1066,20240202,1,OUTFLOW,BILL,523,2138.75,
1067,20240111,1,OUTFLOW,BILL,524,13726.2,
1068,20240112,1,OUTFLOW,BILL,525,21423.9,
1069,20240115,1,OUTFLOW,BILL,526,12168.91,
1070,20240116,1,OUTFLOW,BILL,527,2240.15,
1071,20240209,1,OUTFLOW,BILL,528,23488.69,
1072,20240210,1,OUTFLOW,BILL,529,14240.9,
1073,20240211,1,OUTFLOW,BILL,530,6923.92,
1074,20240122,1,OUTFLOW,BILL,531,15802.16,
1075,20240123,1,OUTFLOW,BILL,532,4241.74,
1076,20240216,1,OUTFLOW,BILL,533,5967.27,
1077,20240217,1,OUTFLOW,BILL,534,35159.61,
1078,20240218,1,OUTFLOW,BILL,535,4836.82,
1079,20240122,1,OUTFLOW,BILL,536,8947.18,
1080,20240207,1,OUTFLOW,BILL,537,31125.75,
1081,20240223,1,OUTFLOW,BILL,538,17335.36,
1082,20240125,1,OUTFLOW,BILL,539,905.1,
1083,20240126,1,OUTFLOW,BILL,540,2245.77,
1084,20240129,1,OUTFLOW,BILL,541,110.95,
1085,20240214,1,OUTFLOW,BILL,542,14047.39,
1086,20240301,1,OUTFLOW,BILL,543,8365.97,
1087,20240208,1,INFLOW,INVOICE,544,24413.74,
1088,20240217,1,INFLOW,INVOICE,545,3946.79,
1089,20240212,1,INFLOW,INVOICE,546,18505.79,
1090,20240206,1,INFLOW,INVOICE,547,32823.33,
1091,20240207,1,INFLOW,INVOICE,548,15357.1,
1092,20240208,1,INFLOW,INVOICE,549,270.65,
1093,20240310,1,INFLOW,INVOICE,550,201.81,
1094,20240212,1,INFLOW,INVOICE,551,9816.41,
1095,20240228,1,INFLOW,INVOICE,552,57928.93,
1096,20240214,1,INFLOW,INVOICE,553,5771.03,
1097,20240301,1,INFLOW,INVOICE,554,22362.3,
1098,20240223,1,INFLOW,INVOICE,555,5581.62,
1099,20240226,1,INFLOW,INVOICE,556,8626.53,
1100,20240321,1,INFLOW,INVOICE,557,41877.84,
1101,20240322,1,INFLOW,INVOICE,558,29008.19,
1102,20240308,1,INFLOW,INVOICE,559,2228.45,
1103,20240324,1,INFLOW,INVOICE,560,12443.3,
1104,20240304,1,INFLOW,INVOICE,561,657.98,
1105,20240305,1,INFLOW,INVOICE,562,14572.49,
1106,20240228,1,INFLOW,INVOICE,563,24137.7,
1107,20240330,1,INFLOW,INVOICE,564,2803.48,
1108,20240216,1,OUTFLOW,BILL,544,277.35,
1109,20240202,1,OUTFLOW,BILL,545,18202.49,
1110,20240205,1,OUTFLOW,BILL,546,13848.99,
1111,20240221,1,OUTFLOW,BILL,547,2580.85,
1112,20240207,1,OUTFLOW,BILL,548,31117.48,
1113,20240215,1,OUTFLOW,BILL,549,1593.98,
1114,20240209,1,OUTFLOW,BILL,550,11310.79,
1115,20240313,1,OUTFLOW,BILL,551,2531.95,
1116,20240228,1,OUTFLOW,BILL,552,5610.97,
1117,20240221,1,OUTFLOW,BILL,553,12622.14,
1118,20240316,1,OUTFLOW,BILL,554,8235.05,
1119,20240302,1,OUTFLOW,BILL,555,5543.4,
1120,20240219,1,OUTFLOW,BILL,556,3926.15,
1121,20240321,1,OUTFLOW,BILL,557,18192.79,
1122,20240307,1,OUTFLOW,BILL,558,1543.2,
1123,20240222,1,OUTFLOW,BILL,559,5588.66,
1124,20240324,1,OUTFLOW,BILL,560,23265.9,
1125,20240304,1,OUTFLOW,BILL,561,18584.08,
1126,20240313,1,OUTFLOW,BILL,562,5092.67,
1127,20240314,1,OUTFLOW,BILL,563,14313.58,
1128,20240307,1,OUTFLOW,BILL,564,17219.35,
1129,20240331,1,INFLOW,INVOICE,565,28152.96,
1130,20240311,1,INFLOW,INVOICE,566,8196.21,
1131,20240305,1,INFLOW,INVOICE,567,5384.91,
1132,20240405,1,INFLOW,INVOICE,568,5871.5,
1133,20240322,1,INFLOW,INVOICE,569,18607.03,
1134,20240323,1,INFLOW,INVOICE,570,25323.57,
1135,20240311,1,INFLOW,INVOICE,571,2990.68,
1136,20240312,1,INFLOW,INVOICE,572,6916.79,
1137,20240328,1,INFLOW,INVOICE,573,34651.49,
1138,20240329,1,INFLOW,INVOICE,574,24523.95,
1139,20240315,1,INFLOW,INVOICE,575,62527.72,
1140,20240402,1,INFLOW,INVOICE,576,20942.01,
1141,20240326,1,INFLOW,INVOICE,577,7454.25,
1142,20240404,1,INFLOW,INVOICE,578,13327.64,
1143,20240405,1,INFLOW,INVOICE,579,16142.56,
1144,20240322,1,INFLOW,INVOICE,580,1219.19,
1145,20240409,1,INFLOW,INVOICE,581,11733.94,
1146,20240410,1,INFLOW,INVOICE,582,18436.63,
1147,20240403,1,INFLOW,INVOICE,583,2732.33,
1148,20240328,1,INFLOW,INVOICE,584,22636.7,
1149,20240413,1,INFLOW,INVOICE,585,13079.47,
1150,20240331,1,OUTFLOW,BILL,565,922.26,
1151,20240311,1,OUTFLOW,BILL,566,2653.91,
1152,20240305,1,OUTFLOW,BILL,567,4153.97,
1153,20240306,1,OUTFLOW,BILL,568,18934.11,
1154,20240314,1,OUTFLOW,BILL,569,2962.41,
1155,20240407,1,OUTFLOW,BILL,570,2190.2,
1156,20240410,1,OUTFLOW,BILL,571,25041.74,
1157,20240319,1,OUTFLOW,BILL,572,19242.24,
1158,20240328,1,OUTFLOW,BILL,573,9890.59,
1159,20240329,1,OUTFLOW,BILL,574,13792.66,
1160,20240322,1,OUTFLOW,BILL,575,6471.56,
1161,20240318,1,OUTFLOW,BILL,576,11400.44,
1162,20240418,1,OUTFLOW,BILL,577,12228.3,
1163,20240327,1,OUTFLOW,BILL,578,8476.22,
1164,20240420,1,OUTFLOW,BILL,579,41025.65,
1165,20240322,1,OUTFLOW,BILL,580,280.23,
1166,20240409,1,OUTFLOW,BILL,581,26375.55,
1167,20240326,1,OUTFLOW,BILL,582,2298.73,
1168,20240327,1,OUTFLOW,BILL,583,27642.42,
1169,20240328,1,OUTFLOW,BILL,584,16560.08,
1170,20240405,1,OUTFLOW,BILL,585,32073.4,
1171,20240501,1,INFLOW,INVOICE,586,7200.05,
1172,20240402,1,INFLOW,INVOICE,587,1037.73,
1173,20240403,1,INFLOW,INVOICE,588,8342.52,
1174,20240419,1,INFLOW,INVOICE,589,51494.12,
1175,20240420,1,INFLOW,INVOICE,590,18287.04,
1176,20240415,1,INFLOW,INVOICE,591,19831.17,
1177,20240424,1,INFLOW,INVOICE,592,17823.11,
1178,20240417,1,INFLOW,INVOICE,593,3952.94,
1179,20240511,1,INFLOW,INVOICE,594,9653.36,
1180,20240419,1,INFLOW,INVOICE,595,24764.32,
1181,20240422,1,INFLOW,INVOICE,596,1904.22,
1182,20240501,1,INFLOW,INVOICE,597,5799.34,
1183,20240502,1,INFLOW,INVOICE,598,5761.55,
1184,20240503,1,INFLOW,INVOICE,599,10077.52,
1185,20240519,1,INFLOW,INVOICE,600,70025.32,
1186,20240422,1,INFLOW,INVOICE,601,1245.09,
1187,20240523,1,INFLOW,INVOICE,602,13027.72,
1188,20240509,1,INFLOW,INVOICE,603,3521.66,
1189,20240510,1,INFLOW,INVOICE,604,62876.68,
1190,20240503,1,INFLOW,INVOICE,605,2142.33,
1191,20240429,1,INFLOW,INVOICE,606,9207.75,
1192,20240507,1,INFLOW,INVOICE,607,23854.16,
1193,20240401,1,OUTFLOW,BILL,586,32210.02,
1194,20240402,1,OUTFLOW,BILL,587,2775.14,
1195,20240403,1,OUTFLOW,BILL,588,10827.72,
1196,20240411,1,OUTFLOW,BILL,589,11780.97,
1197,20240412,1,OUTFLOW,BILL,590,9046.0,
1198,20240415,1,OUTFLOW,BILL,591,3605.29,
1199,20240424,1,OUTFLOW,BILL,592,3037.79,
1200,20240510,1,OUTFLOW,BILL,593,8746.75,
1201,20240426,1,OUTFLOW,BILL,594,19315.65,
1202,20240512,1,OUTFLOW,BILL,595,28171.39,
1203,20240430,1,OUTFLOW,BILL,596,1075.42,
1204,20240423,1,OUTFLOW,BILL,597,1616.01,
1205,20240417,1,OUTFLOW,BILL,598,27817.73,
1206,20240503,1,OUTFLOW,BILL,599,12813.85,
1207,20240519,1,OUTFLOW,BILL,600,20611.6,
1208,20240429,1,OUTFLOW,BILL,601,2175.35,
1209,20240523,1,OUTFLOW,BILL,602,8508.98,
1210,20240509,1,OUTFLOW,BILL,603,11602.85,
1211,20240510,1,OUTFLOW,BILL,604,10949.64,
1212,20240511,1,OUTFLOW,BILL,605,5038.8,
1213,20240514,1,OUTFLOW,BILL,606,149.05,
1214,20240507,1,OUTFLOW,BILL,607,8401.04,
1215,20240531,1,INFLOW,INVOICE,608,13883.64,
1216,20240509,1,INFLOW,INVOICE,609,4551.11,
1217,20240602,1,INFLOW,INVOICE,610,6475.16,
1218,20240513,1,INFLOW,INVOICE,611,2624.83,
1219,20240507,1,INFLOW,INVOICE,612,39483.38,
1220,20240515,1,INFLOW,INVOICE,613,3095.86,
1221,20240509,1,INFLOW,INVOICE,614,13232.56,
1222,20240517,1,INFLOW,INVOICE,615,5010.67,
1223,20240612,1,INFLOW,INVOICE,616,2074.81,
1224,20240529,1,INFLOW,INVOICE,617,14446.5,
1225,20240530,1,INFLOW,INVOICE,618,3646.37,
1226,20240523,1,INFLOW,INVOICE,619,18003.07,
1227,20240524,1,INFLOW,INVOICE,620,22173.61,
1228,20240520,1,INFLOW,INVOICE,621,17652.17,
1229,20240528,1,INFLOW,INVOICE,622,320.15,
1230,20240621,1,INFLOW,INVOICE,623,13909.12,
1231,20240523,1,INFLOW,INVOICE,624,4760.65,
1232,20240531,1,INFLOW,INVOICE,625,18590.29,
1233,20240527,1,INFLOW,INVOICE,626,9127.56,
1234,20240612,1,INFLOW,INVOICE,627,16113.8,
1235,20240529,1,INFLOW,INVOICE,628,6217.0,
1236,20240629,1,INFLOW,INVOICE,629,6879.67,
1237,20240615,1,INFLOW,INVOICE,630,1400.94,
1238,20240508,1,OUTFLOW,BILL,608,18902.25,
1239,20240517,1,OUTFLOW,BILL,609,92.21,
1240,20240518,1,OUTFLOW,BILL,610,29803.98,
1241,20240506,1,OUTFLOW,BILL,611,6754.83,
1242,20240606,1,OUTFLOW,BILL,612,9295.44,
1243,20240523,1,OUTFLOW,BILL,613,3392.9,
1244,20240509,1,OUTFLOW,BILL,614,15647.42,
1245,20240517,1,OUTFLOW,BILL,615,919.47,
1246,20240520,1,OUTFLOW,BILL,616,23764.29,
1247,20240529,1,OUTFLOW,BILL,617,20307.37,
1248,20240530,1,OUTFLOW,BILL,618,2807.18,
1249,20240615,1,OUTFLOW,BILL,619,19110.82,
1250,20240524,1,OUTFLOW,BILL,620,17799.28,
1251,20240527,1,OUTFLOW,BILL,621,11535.13,
1252,20240605,1,OUTFLOW,BILL,622,5392.87,
1253,20240621,1,OUTFLOW,BILL,623,3652.98,
1254,20240607,1,OUTFLOW,BILL,624,3040.83,
1255,20240608,1,OUTFLOW,BILL,625,4423.94,
1256,20240626,1,OUTFLOW,BILL,626,26971.53,
1257,20240528,1,OUTFLOW,BILL,627,932.03,
1258,20240613,1,OUTFLOW,BILL,628,20358.1,
1259,20240530,1,OUTFLOW,BILL,629,4948.17,
1260,20240615,1,OUTFLOW,BILL,630,8502.71,
1261,20240603,1,INFLOW,INVOICE,631,28108.55,
1262,20240604,1,INFLOW,INVOICE,632,6008.4,
1263,20240705,1,INFLOW,INVOICE,633,40880.49,
1264,20240621,1,INFLOW,INVOICE,634,7461.32,
1265,20240622,1,INFLOW,INVOICE,635,1261.12,
1266,20240610,1,INFLOW,INVOICE,636,15039.82,
1267,20240618,1,INFLOW,INVOICE,637,11804.67,
1268,20240627,1,INFLOW,INVOICE,638,15407.92,
1269,20240620,1,INFLOW,INVOICE,639,31434.17,
1270,20240614,1,INFLOW,INVOICE,640,15569.5,
1271,20240702,1,INFLOW,INVOICE,641,9820.37,
1272,20240618,1,INFLOW,INVOICE,642,20232.96,
1273,20240626,1,INFLOW,INVOICE,643,11623.37,
1274,20240720,1,INFLOW,INVOICE,644,5449.81,
1275,20240706,1,INFLOW,INVOICE,645,22531.07,
1276,20240701,1,INFLOW,INVOICE,646,2607.23,
1277,20240702,1,INFLOW,INVOICE,647,13030.99,
1278,20240726,1,INFLOW,INVOICE,648,22168.94,
1279,20240627,1,INFLOW,INVOICE,649,13656.69,
1280,20240728,1,INFLOW,INVOICE,650,12417.1,
1281,20240610,1,OUTFLOW,BILL,631,24588.15,
1282,20240704,1,OUTFLOW,BILL,632,10297.21,
1283,20240605,1,OUTFLOW,BILL,633,52237.15,
1284,20240706,1,OUTFLOW,BILL,634,7816.24,
1285,20240707,1,OUTFLOW,BILL,635,9402.97,
1286,20240710,1,OUTFLOW,BILL,636,59138.11,
1287,20240611,1,OUTFLOW,BILL,637,3438.45,
1288,20240627,1,OUTFLOW,BILL,638,37295.67,
1289,20240713,1,OUTFLOW,BILL,639,571.58,
1290,20240614,1,OUTFLOW,BILL,640,7719.39,
1291,20240717,1,OUTFLOW,BILL,641,947.47,
1292,20240718,1,OUTFLOW,BILL,642,17056.65,
1293,20240626,1,OUTFLOW,BILL,643,12239.73,
1294,20240627,1,OUTFLOW,BILL,644,16010.04,
1295,20240628,1,OUTFLOW,BILL,645,6125.14,
1296,20240709,1,OUTFLOW,BILL,646,6021.23,
1297,20240725,1,OUTFLOW,BILL,647,605.48,
1298,20240703,1,OUTFLOW,BILL,648,5622.85,
1299,20240727,1,OUTFLOW,BILL,649,34585.1,
1300,20240728,1,OUTFLOW,BILL,650,6224.57,
1301,20240731,1,INFLOW,INVOICE,651,5728.65,
1302,20240702,1,INFLOW,INVOICE,652,5850.85,
1303,20240718,1,INFLOW,INVOICE,653,31067.95,
1304,20240711,1,INFLOW,INVOICE,654,5506.95,
1305,20240705,1,INFLOW,INVOICE,655,7782.08,
1306,20240723,1,INFLOW,INVOICE,656,7439.53,
1307,20240808,1,INFLOW,INVOICE,657,9887.59,
1308,20240717,1,INFLOW,INVOICE,658,13466.48,
1309,20240810,1,INFLOW,INVOICE,659,2489.2,
1310,20240712,1,INFLOW,INVOICE,660,7345.29,
1311,20240722,1,INFLOW,INVOICE,661,17069.03,
1312,20240815,1,INFLOW,INVOICE,662,6072.69,
1313,20240801,1,INFLOW,INVOICE,663,3186.5,
1314,20240802,1,INFLOW,INVOICE,664,10382.32,
1315,20240719,1,INFLOW,INVOICE,665,16949.17,
1316,20240729,1,INFLOW,INVOICE,666,636.8,
1317,20240822,1,INFLOW,INVOICE,667,14641.96,
1318,20240724,1,INFLOW,INVOICE,668,16832.45,
1319,20240725,1,INFLOW,INVOICE,669,6043.78,
1320,20240825,1,INFLOW,INVOICE,670,39959.44,
1321,20240828,1,INFLOW,INVOICE,671,15085.72,
1322,20240814,1,INFLOW,INVOICE,672,14506.09,
1323,20240815,1,INFLOW,INVOICE,673,13451.21,
1324,20240701,1,OUTFLOW,BILL,651,20485.85,
1325,20240717,1,OUTFLOW,BILL,652,14217.3,
1326,20240703,1,OUTFLOW,BILL,653,72.69,
1327,20240719,1,OUTFLOW,BILL,654,7947.84,
1328,20240705,1,OUTFLOW,BILL,655,10731.9,
1329,20240807,1,OUTFLOW,BILL,656,4594.16,
1330,20240808,1,OUTFLOW,BILL,657,4853.11,
1331,20240717,1,OUTFLOW,BILL,658,41173.1,
1332,20240726,1,OUTFLOW,BILL,659,28176.6,
1333,20240727,1,OUTFLOW,BILL,660,23977.41,
1334,20240722,1,OUTFLOW,BILL,661,6602.52,
1335,20240716,1,OUTFLOW,BILL,662,174.83,
1336,20240724,1,OUTFLOW,BILL,663,1059.95,
1337,20240802,1,OUTFLOW,BILL,664,4743.76,
1338,20240803,1,OUTFLOW,BILL,665,201.13,
1339,20240806,1,OUTFLOW,BILL,666,219.26,
1340,20240822,1,OUTFLOW,BILL,667,31487.34,
1341,20240724,1,OUTFLOW,BILL,668,15523.65,
1342,20240725,1,OUTFLOW,BILL,669,4684.19,
1343,20240810,1,OUTFLOW,BILL,670,1803.78,
1344,20240828,1,OUTFLOW,BILL,671,9084.32,
1345,20240829,1,OUTFLOW,BILL,672,67.95,
1346,20240807,1,OUTFLOW,BILL,673,35330.12,
1347,20240831,1,INFLOW,INVOICE,674,3288.42,
1348,20240901,1,INFLOW,INVOICE,675,341.75,
1349,20240812,1,INFLOW,INVOICE,676,26696.94,
1350,20240821,1,INFLOW,INVOICE,677,16633.39,
1351,20240807,1,INFLOW,INVOICE,678,21264.32,
1352,20240823,1,INFLOW,INVOICE,679,32196.29,
1353,20240908,1,INFLOW,INVOICE,680,28704.19,
1354,20240812,1,INFLOW,INVOICE,681,57319.33,
1355,20240912,1,INFLOW,INVOICE,682,13573.04,
1356,20240829,1,INFLOW,INVOICE,683,11852.27,
1357,20240914,1,INFLOW,INVOICE,684,9086.8,
1358,20240823,1,INFLOW,INVOICE,685,2950.18,
1359,20240903,1,INFLOW,INVOICE,686,15028.43,
1360,20240820,1,INFLOW,INVOICE,687,5734.56,
1361,20240905,1,INFLOW,INVOICE,688,44944.78,
1362,20240829,1,INFLOW,INVOICE,689,15471.74,
1363,20240922,1,INFLOW,INVOICE,690,15885.84,
1364,20240910,1,INFLOW,INVOICE,691,7750.45,
1365,20240911,1,INFLOW,INVOICE,692,943.9,
1366,20240828,1,INFLOW,INVOICE,693,570.31,
1367,20240928,1,INFLOW,INVOICE,694,9732.42,
1368,20240906,1,INFLOW,INVOICE,695,1562.09,
1369,20240801,1,OUTFLOW,BILL,674,5956.96,
1370,20240802,1,OUTFLOW,BILL,675,13087.41,
1371,20240904,1,OUTFLOW,BILL,676,25399.76,
1372,20240821,1,OUTFLOW,BILL,677,8775.52,
1373,20240822,1,OUTFLOW,BILL,678,3001.08,
1374,20240907,1,OUTFLOW,BILL,679,10504.38,
1375,20240816,1,OUTFLOW,BILL,680,926.19,
1376,20240911,1,OUTFLOW,BILL,681,46532.09,
1377,20240813,1,OUTFLOW,BILL,682,1267.97,
1378,20240829,1,OUTFLOW,BILL,683,9408.77,
1379,20240830,1,OUTFLOW,BILL,684,12306.13,
1380,20240915,1,OUTFLOW,BILL,685,68807.65,
1381,20240826,1,OUTFLOW,BILL,686,2960.05,
1382,20240919,1,OUTFLOW,BILL,687,1981.41,
1383,20240920,1,OUTFLOW,BILL,688,142.57,
1384,20240829,1,OUTFLOW,BILL,689,2757.01,
1385,20240922,1,OUTFLOW,BILL,690,3787.14,
1386,20240925,1,OUTFLOW,BILL,691,16236.38,
1387,20240903,1,OUTFLOW,BILL,692,4044.91,
1388,20240828,1,OUTFLOW,BILL,693,338.06,
1389,20240905,1,OUTFLOW,BILL,694,28569.69,
1390,20240830,1,OUTFLOW,BILL,695,7419.66,
1391,20240909,1,INFLOW,INVOICE,696,13065.25,
1392,20240910,1,INFLOW,INVOICE,697,5863.17,
1393,20240919,1,INFLOW,INVOICE,698,7858.63,
1394,20240912,1,INFLOW,INVOICE,699,25454.38,
1395,20240913,1,INFLOW,INVOICE,700,24038.95,
1396,20241009,1,INFLOW,INVOICE,701,18555.44,
1397,20240917,1,INFLOW,INVOICE,702,7775.96,
1398,20241011,1,INFLOW,INVOICE,703,14521.26,
1399,20241012,1,INFLOW,INVOICE,704,7837.27,
1400,20240928,1,INFLOW,INVOICE,705,22197.28,
1401,20241001,1,INFLOW,INVOICE,706,5616.48,
1402,20240924,1,INFLOW,INVOICE,707,38293.27,
1403,20240918,1,INFLOW,INVOICE,708,29342.98,
1404,20241004,1,INFLOW,INVOICE,709,14745.08,
1405,20240920,1,INFLOW,INVOICE,710,3570.54,
1406,20241023,1,INFLOW,INVOICE,711,1538.13,
1407,20241009,1,INFLOW,INVOICE,712,21018.15,
1408,20241025,1,INFLOW,INVOICE,713,1968.75,
1409,20240926,1,INFLOW,INVOICE,714,20985.0,
1410,20241004,1,INFLOW,INVOICE,715,7353.12,
1411,20241030,1,INFLOW,INVOICE,716,5685.68,
1412,20240902,1,OUTFLOW,BILL,696,5202.93,
1413,20240918,1,OUTFLOW,BILL,697,2907.73,
1414,20241004,1,OUTFLOW,BILL,698,3396.14,
1415,20240920,1,OUTFLOW,BILL,699,8900.25,
1416,20240906,1,OUTFLOW,BILL,700,2450.57,
1417,20241009,1,OUTFLOW,BILL,701,3833.11,
1418,20241010,1,OUTFLOW,BILL,702,2980.08,
1419,20240911,1,OUTFLOW,BILL,703,32665.71,
1420,20240919,1,OUTFLOW,BILL,704,31874.27,
1421,20240928,1,OUTFLOW,BILL,705,10367.84,
1422,20241016,1,OUTFLOW,BILL,706,28455.51,
1423,20241017,1,OUTFLOW,BILL,707,16969.26,
1424,20240925,1,OUTFLOW,BILL,708,9817.35,
1425,20241019,1,OUTFLOW,BILL,709,71.1,
1426,20240920,1,OUTFLOW,BILL,710,16306.0,
1427,20240930,1,OUTFLOW,BILL,711,13350.51,
1428,20241009,1,OUTFLOW,BILL,712,10518.85,
1429,20240925,1,OUTFLOW,BILL,713,15735.65,
1430,20240926,1,OUTFLOW,BILL,714,7921.66,
1431,20240927,1,OUTFLOW,BILL,715,13409.71,
1432,20241007,1,OUTFLOW,BILL,716,30130.5,
1433,20241016,1,INFLOW,INVOICE,717,6136.66,
1434,20241002,1,INFLOW,INVOICE,718,7160.51,
1435,20241010,1,INFLOW,INVOICE,719,6168.26,
1436,20241103,1,INFLOW,INVOICE,720,751.65,
1437,20241022,1,INFLOW,INVOICE,721,17975.34,
1438,20241107,1,INFLOW,INVOICE,722,16129.8,
1439,20241108,1,INFLOW,INVOICE,723,18789.74,
1440,20241109,1,INFLOW,INVOICE,724,3787.56,
1441,20241110,1,INFLOW,INVOICE,725,6215.5,
1442,20241014,1,INFLOW,INVOICE,726,17141.15,
1443,20241114,1,INFLOW,INVOICE,727,16232.93,
1444,20241115,1,INFLOW,INVOICE,728,12518.18,
1445,20241101,1,INFLOW,INVOICE,729,7650.75,
1446,20241018,1,INFLOW,INVOICE,730,43289.48,
1447,20241105,1,INFLOW,INVOICE,731,7362.55,
1448,20241106,1,INFLOW,INVOICE,732,10784.11,
1449,20241122,1,INFLOW,INVOICE,733,20102.42,
1450,20241031,1,INFLOW,INVOICE,734,13887.77,
1451,20241025,1,INFLOW,INVOICE,735,7554.72,
1452,20241127,1,INFLOW,INVOICE,736,10145.07,
1453,20241105,1,INFLOW,INVOICE,737,28058.9,
1454,20241114,1,INFLOW,INVOICE,738,5779.65,
1455,20241031,1,INFLOW,INVOICE,739,2721.25,
1456,20241031,1,OUTFLOW,BILL,717,1038.11,
1457,20241101,1,OUTFLOW,BILL,718,24172.03,
1458,20241010,1,OUTFLOW,BILL,719,13054.72,
1459,20241103,1,OUTFLOW,BILL,720,5283.62,
1460,20241022,1,OUTFLOW,BILL,721,17045.56,
1461,20241008,1,OUTFLOW,BILL,722,2443.01,
1462,20241016,1,OUTFLOW,BILL,723,10750.17,
1463,20241017,1,OUTFLOW,BILL,724,16506.31,
1464,20241110,1,OUTFLOW,BILL,725,3756.55,
1465,20241029,1,OUTFLOW,BILL,726,12060.14,
1466,20241022,1,OUTFLOW,BILL,727,2976.8,
1467,20241031,1,OUTFLOW,BILL,728,3022.63,
1468,20241101,1,OUTFLOW,BILL,729,964.0,
1469,20241018,1,OUTFLOW,BILL,730,4937.11,
1470,20241105,1,OUTFLOW,BILL,731,11137.8,
1471,20241121,1,OUTFLOW,BILL,732,23983.08,
1472,20241030,1,OUTFLOW,BILL,733,7881.95,
1473,20241123,1,OUTFLOW,BILL,734,16931.15,
1474,20241109,1,OUTFLOW,BILL,735,14717.58,
1475,20241127,1,OUTFLOW,BILL,736,1620.66,
1476,20241113,1,OUTFLOW,BILL,737,5662.92,
1477,20241129,1,OUTFLOW,BILL,738,1058.59,
1478,20241115,1,OUTFLOW,BILL,739,9757.94,
1479,20241116,1,INFLOW,INVOICE,740,3383.6,
1480,20241104,1,INFLOW,INVOICE,741,62522.26,
