date_id,account_id,opening_balance,inflow,outflow,closing_balance
20241127,1,2240082.84,10145.07,33397.06,2216830.85
20241128,1,2216830.85,55812.08,774.76,2271868.17
20241129,1,2271868.17,0.0,19989.6,2251878.57
20241130,1,2251878.57,0.0,0.0,2251878.57
20241201,1,2251878.57,0.0,0.0,2251878.57
20241202,1,2251878.57,0.0,3630.01,2248248.56
20241203,1,2248248.56,730.7,9975.72,2239003.54
20241204,1,2239003.54,0.0,26328.08,2212675.46
20241205,1,2212675.46,11739.9,19422.01,2204993.35
20241206,1,2204993.35,2038.78,10747.36,2196284.77
20241207,1,2196284.77,0.0,0.0,2196284.77
20241208,1,2196284.77,0.0,30499.18,2165785.59
20241209,1,2165785.59,16682.7,26361.71,2156106.58
20241210,1,2156106.58,5178.77,0.0,2161285.35
20241211,1,2161285.35,97629.68,30674.59,2228240.44
20241212,1,2228240.44,2771.86,0.0,2231012.3
20241213,1,2231012.3,2066.12,5334.44,2227743.98
20241214,1,2227743.98,11805.78,0.0,2239549.76
20241215,1,2239549.76,0.0,0.0,2239549.76
20241216,1,2239549.76,0.0,0.0,2239549.76
20241217,1,2239549.76,0.0,0.0,2239549.76
20241218,1,2239549.76,0.0,9644.39,2229905.37
20241219,1,2229905.37,0.0,3118.39,2226786.98
20241220,1,2226786.98,5019.66,15861.84,2215944.8
20241221,1,2215944.8,8778.9,0.0,2224723.7
20241222,1,2224723.7,0.0,0.0,2224723.7
20241223,1,2224723.7,0.0,0.0,2224723.7
20241224,1,2224723.7,18124.37,0.0,2242848.07
20241225,1,2242848.07,69024.77,13664.42,2298208.42
20241226,1,2298208.42,3148.59,0.0,2301357.01
20241227,1,2301357.01,0.0,0.0,2301357.01
20241228,1,2301357.01,0.0,0.0,2301357.01
20241229,1,2301357.01,0.0,0.0,2301357.01
20241230,1,2301357.01,11885.69,8418.74,2304823.96
20241231,1,2304823.96,169910.58,88063.59,2386670.95
